p,k,RMSE,MAE,MBE,R2
0.7,18,2.8858106886073047,2.0383049428383675,0.1403458716646251,0.7981203172665684
0.7,19,2.907198947757826,2.045120801617806,0.1290727365919488,0.7951167550894069
0.7,20,2.904379781280526,2.0452710044662403,0.1103187784027273,0.7955139208364436
0.7,21,2.903955260536323,2.0447448982308054,0.1109512150524453,0.7955736941752101
0.7,22,2.911360026022966,2.04762108011936,0.1066941452618372,0.7945298359620305
0.7,23,2.950926780972781,2.0762546197446645,0.1212502055604575,0.7889070126906671
0.7,24,2.955081688791417,2.067333202109123,0.1119392366000802,0.7883121559370921
0.7,25,2.9536063064035414,2.0457232406771975,0.1120979833553724,0.7885234817708082
0.7,26,2.9586742064118727,2.043380201466266,0.1068794537365637,0.7877971416949061
0.7,27,2.96337454899019,2.039969563004864,0.1093464171882365,0.7871223675571986
0.7,28,2.988849454935838,2.0617551233214004,0.1122359091441985,0.7834465936171588
0.7,29,2.9876876913766877,2.058718419265672,0.0946138882193591,0.7836149091945803
0.7,30,3.0050075452177856,2.068621589715795,0.0776046040518838,0.7810988355251912
0.7,31,3.0070149504287724,2.073109523109017,0.077133645810373,0.7808062771183069
0.7,32,3.048127190089105,2.099433726822016,0.0871803585320039,0.7747716225297524
0.7,33,3.065011001200851,2.111840176075461,0.0939044807084937,0.7722695975777324
0.7,34,3.091448796507573,2.128511816103768,0.0933468298222779,0.7683239960611296
0.7,35,3.110913112915519,2.139455793562021,0.098894114906666,0.7653974645959528
0.7,36,3.115119138073132,2.141262338313107,0.0879657414384389,0.764762659842257
0.7,37,3.1239773710042824,2.1482944449983585,0.077911077354311,0.7634229037583892
0.7,38,3.1272747943808796,2.148027783592952,0.0634174377708577,0.7629232160474838
0.7,39,3.119914756496484,2.1460977595379083,0.0586612686193009,0.7640378228043445
0.7,40,3.1308381596727153,2.1448106528566706,0.0492700695462781,0.762382635166945
0.7999999999999999,2,3.15385824375058,2.1676505686952408,-0.2340617495909928,0.7588755351883222
0.7999999999999999,3,3.0285892208119702,2.087913083439987,-0.1356905419997071,0.7776497188863625
0.7999999999999999,4,2.7499291552272425,1.9997385408478447,-0.0712065706018333,0.816684178545163
0.7999999999999999,5,2.6138065287873915,1.922086251294052,-0.1644805247659007,0.8343834188889454
0.7999999999999999,6,2.717930689676066,1.9617866793191476,-0.068904787533821,0.820925522223195
0.7999999999999999,7,2.768900367898063,1.970548011640815,0.0052907892876469,0.8141461353463243
0.7999999999999999,8,2.740486555275352,1.9436941716395233,-0.0144057147557389,0.8179409426193222
0.7999999999999999,9,2.7719800441090654,1.9464946004891388,0.0138047597113546,0.8137324779695431
0.7999999999999999,10,2.7303818230132753,1.9174094490860851,0.0305759854096868,0.8192810451133135
0.7999999999999999,11,2.7012760013215,1.9392458301653288,0.132570088218477,0.8231134307673746
0.7999999999999999,12,2.7204428650195065,1.951729224013365,0.1509389763923324,0.8205943332090264
0.7999999999999999,13,2.731483140958523,1.9814280070803836,0.1547952267207188,0.8191352272894205
0.7999999999999999,14,2.7322955729811103,1.966153290315672,0.1264792509412591,0.8190276211443749
0.7999999999999999,15,2.7457110025992564,1.9798504033531608,0.1139674735699331,0.8172461283395469
